reference_answer,student_answer,score,similarity
an experiment is controlled if only one variable is changed at a time.,"where you control the variables, length, mass, release position. but you cannot control the amount of time it swings.",1,0.94616723
an experiment is controlled if only one variable is changed at a time.,the variables can be changed one at a time.,4,0.9312995
an experiment is controlled if only one variable is changed at a time.,when you only change one thing and you know the thing is causing it to do something.,4,0.97131264
an experiment is controlled if only one variable is changed at a time.,by having everything controlled.,1,0.9068699
an experiment is controlled if only one variable is changed at a time.,by not being good.,0,0.8980438
an experiment is controlled if only one variable is changed at a time.,if it needs to be controlled to make a decision.,1,0.9553355
an experiment is controlled if only one variable is changed at a time.,a variable is a controlled experiment.,2,0.95209944
an experiment is controlled if only one variable is changed at a time.,something that you do and you control.,1,0.89956677
an experiment is controlled if only one variable is changed at a time.,you control the mass of the tire swing.,1,0.93250567
an experiment is controlled if only one variable is changed at a time.,"by controlling the swinger, and by changing the different thing.",2,0.935286
an experiment is controlled if only one variable is changed at a time.,you controlled the experiment by yourself.,1,0.93233705
an experiment is controlled if only one variable is changed at a time.,you can only change one variables.,4,0.9195131
an experiment is controlled if only one variable is changed at a time.,by putting everything where it goes.,1,0.9236677
an experiment is controlled if only one variable is changed at a time.,a controlled experiment is when you change one variable that is it no more than one variable.,4,0.9536074
an experiment is controlled if only one variable is changed at a time.,a controlled experiment is when you only change one variable at a time.,4,0.94783765
"the shorter the string is, the more the string swings in 15 seconds. the longer the string is, the less the string swings in 15 seconds.",the longer the swinger the less swings it makes.,4,0.9497759
"the shorter the string is, the more the string swings in 15 seconds. the longer the string is, the less the string swings in 15 seconds.",how fast the swinger is and how far it has to travel to complete one rotation.,1,0.88578844
"the shorter the string is, the more the string swings in 15 seconds. the longer the string is, the less the string swings in 15 seconds.","the longer the string the less swings or, the shorter the string the more swings.",4,0.97989523
"the shorter the string is, the more the string swings in 15 seconds. the longer the string is, the less the string swings in 15 seconds.",the longer the string the less it swings because it takes longer to swing.,4,0.9739711
"the shorter the string is, the more the string swings in 15 seconds. the longer the string is, the less the string swings in 15 seconds.","the shorter it is it swings more, and the longer it is it swings less.",4,0.96422005
"the shorter the string is, the more the string swings in 15 seconds. the longer the string is, the less the string swings in 15 seconds.",the longer the swinging string is the less times it will swing and when it is a smaller string it goes faster.,4,0.9887054
"the shorter the string is, the more the string swings in 15 seconds. the longer the string is, the less the string swings in 15 seconds.",the shorter the string the faster it swings and the longer the string the slower it swings.,4,0.9875949
"the shorter the string is, the more the string swings in 15 seconds. the longer the string is, the less the string swings in 15 seconds.",the longer the pendulum it will not swing that much.,4,0.9068704
"the shorter the string is, the more the string swings in 15 seconds. the longer the string is, the less the string swings in 15 seconds.","if the swinger is longer, than it has a longer distance to swing.",2,0.87186944
"the shorter the string is, the more the string swings in 15 seconds. the longer the string is, the less the string swings in 15 seconds.",i smaller the string the more amount of numbers.,4,0.81285846
"the shorter the string is, the more the string swings in 15 seconds. the longer the string is, the less the string swings in 15 seconds.",the longer the string the less swings the shorter the more swings.,4,0.9649018
"the shorter the string is, the more the string swings in 15 seconds. the longer the string is, the less the string swings in 15 seconds.",if the string is smaller it swings more times if it is longer it swings less times.,4,0.98057574
"the shorter the string is, the more the string swings in 15 seconds. the longer the string is, the less the string swings in 15 seconds.","the longer the string, the longer the traveling distance so the less times if goes back and forth.",4,0.91546243
"the shorter the string is, the more the string swings in 15 seconds. the longer the string is, the less the string swings in 15 seconds.",the relationship between the string and swinger is that they are different areas and lengths.,1,0.9695051
"the shorter the string is, the more the string swings in 15 seconds. the longer the string is, the less the string swings in 15 seconds.",if you made your string like 25 centimeters long it would probably swing 10 to 12 times because it is sort of long and short.,3,0.9812164
"the shorter the string is, the more the string swings in 15 seconds. the longer the string is, the less the string swings in 15 seconds.","if the string is shorter, it will swing more than if the string is long.",4,0.920755
"the shorter the string is, the more the string swings in 15 seconds. the longer the string is, the less the string swings in 15 seconds.",if the string is short it goes faster swings a lot more than a long one.,4,0.9705562
"the shorter the string is, the more the string swings in 15 seconds. the longer the string is, the less the string swings in 15 seconds.",the string should be short and it will go faster.,2,0.8522236
"the shorter the string is, the more the string swings in 15 seconds. the longer the string is, the less the string swings in 15 seconds.",if the string is longer it will go slower.,4,0.8406883
